,predict,label
0,0.080239534,0.0
1,0.080239534,0.0
2,0.080239534,0.0
3,0.080239534,0.0
4,0.080239534,0.0
5,0.080239534,0.0
6,0.080239534,0.0
7,0.080239534,0.0
8,0.080239534,0.0
9,0.080239534,0.59
10,1.0310564,0.87
11,1.5238253,1.4499999
12,2.1546268,2.5
13,3.4777389,2.76
14,2.7802289,3.22
15,3.067329,2.9099998
16,1.8666915,2.52
17,1.9387004,1.65
18,0.8530547,0.26999998
19,0.11661565,0.26999998
20,0.073783875,0.0
21,-0.09236181,0.0
22,0.13776028,0.0
23,0.10886598,0.0
24,0.07226384,0.0
25,0.080239534,0.0
26,0.080239534,0.0
27,0.080239534,0.0
28,0.080239534,0.0
29,0.080239534,0.0
30,0.080239534,0.0
31,0.080239534,0.0
32,0.080239534,0.0
33,0.080239534,0.0
34,0.080239534,0.0
35,0.080239534,0.0
36,0.080239534,0.0
37,0.080239534,0.0
38,0.080239534,0.0
39,0.080239534,0.0
40,0.080239534,0.65
41,1.1275952,0.81
42,1.4327735,1.31
43,1.9952917,1.4399999
44,2.0373633,1.64
45,2.666835,4.61
46,6.5577536,6.67
47,7.863002,8.59
48,9.08862,8.63
49,8.5838585,8.8
50,8.828247,8.46
51,8.162778,8.04
52,7.57574,7.69
53,7.2083178,6.8799996
54,6.153323,5.67
55,4.649432,4.7
56,3.9478812,3.36
57,2.0256224,1.53
58,0.21536255,0.83
59,0.307186,0.47
60,0.22669089,0.0
61,0.01403904,0.0
62,0.2071358,0.0
63,0.14548755,0.0
